Label,Tweet,Tokenization,Stop_Removal,Tweet_Stemmed
HS,"ahokers klo gak seneng ama cuitan silahkan unfollow krn anti ahok penista agama islam","['ahokers', 'klo', 'gak', 'seneng', 'ama', 'cuitan', 'silahkan', 'unfollow', 'krn', 'anti', 'ahok', 'penista', 'agama', 'islam']","['ahokers', 'klo', 'gak', 'seneng', 'ama', 'cuitan', 'silahkan', 'unfollow', 'krn', 'anti', 'ahok', 'penista', 'agama', 'islam']","['ahokers', 'klo', 'gak', 'neng', 'ama', 'cuit', 'silah', 'unfollow', 'krn', 'anti', 'ahok', 'nista', 'agama', 'islam']"
HS,"agama nistakan ulama lecehkan ini alasannya","['agama', 'nistakan', 'ulama', 'lecehkan', 'ini', 'alasannya']","['agama', 'nistakan', 'ulama', 'lecehkan', 'alasannya']","['agama', 'nista', 'ulama', 'leceh', 'alas']"
HS,"cara serang ahok kafir galak","['cara', 'serang', 'ahok', 'kafir', 'galak']","['serang', 'ahok', 'kafir', 'galak']","['serang', 'ahok', 'kafir', 'galak']"
HS,"ahok memang verbalnya keras pelampiasan dan pelarian karena kelelakiannya lunak","['ahok', 'memang', 'verbalnya', 'keras', 'pelampiasan', 'dan', 'pelarian', 'karena', 'kelelakiannya', 'lunak']","['ahok', 'verbalnya', 'keras', 'pelampiasan', 'pelarian', 'kelelakiannya', 'lunak']","['ahok', 'verbal', 'keras', 'lampias', 'lari', 'lelaki', 'lunak']"
HS,"maling itu kan china babi blbi korupsi nya triliunan termasuk ahok korupsi triliun","['maling', 'itu', 'kan', 'china', 'babi', 'blbi', 'korupsi', 'nya', 'triliunan', 'termasuk', 'ahok', 'korupsi', 'triliun']","['maling', 'china', 'babi', 'blbi', 'korupsi', 'nya', 'triliunan', 'ahok', 'korupsi', 'triliun']","['maling', 'china', 'babi', 'blbi', 'korupsi', 'nya', 'triliun', 'ahok', 'korupsi', 'triliun']"
HS,"mimpi djan farid jakarta lebih islami dari aceh jika ahok terpilih itu ibarat babi merindukan halal","['mimpi', 'djan', 'farid', 'jakarta', 'lebih', 'islami', 'dari', 'aceh', 'jika', 'ahok', 'terpilih', 'itu', 'ibarat', 'babi', 'merindukan', 'halal']","['mimpi', 'djan', 'farid', 'jakarta', 'islami', 'aceh', 'ahok', 'terpilih', 'babi', 'merindukan', 'halal']","['mimpi', 'djan', 'farid', 'jakarta', 'islami', 'aceh', 'ahok', 'pilih', 'babi', 'rindu', 'halal']"
HS,"dasar kutil babi ahok memang tukang bohong selain bohong ahok biasa menyalahkan lain menutupi kegagalan nya contoh soal banjir","['dasar', 'kutil', 'babi', 'ahok', 'memang', 'tukang', 'bohong', 'selain', 'bohong', 'ahok', 'biasa', 'menyalahkan', 'lain', 'menutupi', 'kegagalan', 'nya', 'contoh', 'soal', 'banjir']","['dasar', 'kutil', 'babi', 'ahok', 'tukang', 'bohong', 'bohong', 'ahok', 'menyalahkan', 'menutupi', 'kegagalan', 'nya', 'contoh', 'banjir']","['dasar', 'kutil', 'babi', 'ahok', 'tukang', 'bohong', 'bohong', 'ahok', 'salah', 'tutup', 'gagal', 'nya', 'contoh', 'banjir']"
HS,,[''],[''],['']
HS,"ahoknya mana katanya babi ahok bisa ngatasi banjir babi jgn membual","['ahoknya', 'mana', 'katanya', 'babi', 'ahok', 'bisa', 'ngatasi', 'banjir', 'babi', 'jgn', 'membual']","['ahoknya', 'babi', 'ahok', 'ngatasi', 'banjir', 'babi', 'jgn', 'membual']","['ahoknya', 'babi', 'ahok', 'ngatasi', 'banjir', 'babi', 'jgn', 'bual']"
HS,"kenapa anak babi jalan nya nunduk karena malu liat ulah bapak nya yang ngebelain ahok","['kenapa', 'anak', 'babi', 'jalan', 'nya', 'nunduk', 'karena', 'malu', 'liat', 'ulah', 'bapak', 'nya', 'yang', 'ngebelain', 'ahok']","['anak', 'babi', 'jalan', 'nya', 'nunduk', 'malu', 'liat', 'ulah', 'nya', 'ngebelain', 'ahok']","['anak', 'babi', 'jalan', 'nya', 'nunduk', 'malu', 'liat', 'ulah', 'nya', 'ngebelain', 'ahok']"
HS,"perilaku babi ini memang benci dgn hal berbau islam cocok dgn ahok","['perilaku', 'babi', 'ini', 'memang', 'benci', 'dgn', 'hal', 'berbau', 'islam', 'cocok', 'dgn', 'ahok']","['perilaku', 'babi', 'benci', 'dgn', 'berbau', 'islam', 'cocok', 'dgn', 'ahok']","['perilaku', 'babi', 'benci', 'dgn', 'bau', 'islam', 'cocok', 'dgn', 'ahok']"
HS,"orang cerdas dan pintar pilih orang imam dan mampu memimpin bisa sholat bisa ngaji santun sopan tidak seperti babi kafir ahok","['orang', 'cerdas', 'dan', 'pintar', 'pilih', 'orang', 'imam', 'dan', 'mampu', 'memimpin', 'bisa', 'sholat', 'bisa', 'ngaji', 'santun', 'sopan', 'tidak', 'seperti', 'babi', 'kafir', 'ahok']","['orang', 'cerdas', 'pintar', 'pilih', 'orang', 'imam', 'memimpin', 'sholat', 'ngaji', 'santun', 'sopan', 'babi', 'kafir', 'ahok']","['orang', 'cerdas', 'pintar', 'pilih', 'orang', 'imam', 'pimpin', 'sholat', 'ngaji', 'santun', 'sopan', 'babi', 'kafir', 'ahok']"
HS,"teman ahok emank tai apalagi pemimpinnya kek babi","['teman', 'ahok', 'emank', 'tai', 'apalagi', 'pemimpinnya', 'kek', 'babi']","['teman', 'ahok', 'emank', 'tai', 'pemimpinnya', 'kek', 'babi']","['teman', 'ahok', 'emank', 'tai', 'pimpin', 'kek', 'babi']"
HS,"mana para babi ahok ngejek onta biar injek ama onta","['mana', 'para', 'babi', 'ahok', 'ngejek', 'onta', 'biar', 'injek', 'ama', 'onta']","['babi', 'ahok', 'ngejek', 'onta', 'biar', 'injek', 'ama', 'onta']","['babi', 'ahok', 'ngejek', 'onta', 'biar', 'injek', 'ama', 'onta']"
HS,"kampungan pendukung ahy https    gmezpoylsy","['kampungan', 'pendukung', 'ahy', 'https', 'gmezpoylsy']","['kampungan', 'pendukung', 'ahy', 'https', 'gmezpoylsy']","['kampung', 'dukung', 'ahy', 'https', 'gmezpoylsy']"
HS,"harahap udah jgn panik gitu ahok kutil babi bakal tumbang kok putaran kedua teruskan cuapcuap sosmed gak ngaruh","['harahap', 'udah', 'jgn', 'panik', 'gitu', 'ahok', 'kutil', 'babi', 'bakal', 'tumbang', 'kok', 'putaran', 'kedua', 'teruskan', 'cuapcuap', 'sosmed', 'gak', 'ngaruh']","['harahap', 'udah', 'jgn', 'panik', 'gitu', 'ahok', 'kutil', 'babi', 'tumbang', 'putaran', 'teruskan', 'cuapcuap', 'sosmed', 'gak', 'ngaruh']","['harahap', 'udah', 'jgn', 'panik', 'gitu', 'ahok', 'kutil', 'babi', 'tumbang', 'putar', 'terus', 'cuapcuap', 'sosmed', 'gak', 'ngaruh']"
HS,"ahok tidak layak seperti manusia dia lebih tepat seperti babi tidak punya akal pikiran dan jiwa manusiawi","['ahok', 'tidak', 'layak', 'seperti', 'manusia', 'dia', 'lebih', 'tepat', 'seperti', 'babi', 'tidak', 'punya', 'akal', 'pikiran', 'dan', 'jiwa', 'manusiawi']","['ahok', 'layak', 'manusia', 'babi', 'akal', 'pikiran', 'jiwa', 'manusiawi']","['ahok', 'layak', 'manusia', 'babi', 'akal', 'pikir', 'jiwa', 'manusiawi']"
HS,"dumdum ada cacimaki penista agama tapi ternyata ketauan poligami ngumpet apa mau digituin saya sih ogah","['dumdum', 'ada', 'cacimaki', 'penista', 'agama', 'tapi', 'ternyata', 'ketauan', 'poligami', 'ngumpet', 'apa', 'mau', 'digituin', 'saya', 'sih', 'ogah']","['dumdum', 'cacimaki', 'penista', 'agama', 'ketauan', 'poligami', 'ngumpet', 'digituin', 'sih', 'ogah']","['dumdum', 'cacimaki', 'nista', 'agama', 'tau', 'poligami', 'ngumpet', 'digituin', 'sih', 'ogah']"
HS,"gusur iya trump memang penista agama atau anti islam emang hubungannya dgn anis apa","['gusur', 'iya', 'trump', 'memang', 'penista', 'agama', 'atau', 'anti', 'islam', 'emang', 'hubungannya', 'dgn', 'anis', 'apa']","['gusur', 'iya', 'trump', 'penista', 'agama', 'anti', 'islam', 'emang', 'hubungannya', 'dgn', 'anis']","['gusur', 'iya', 'trump', 'nista', 'agama', 'anti', 'islam', 'emang', 'hubung', 'dgn', 'anis']"
HS,"nada aseng koplo pembela penista agama durjana nyuruh org lain ngaji","['nada', 'aseng', 'koplo', 'pembela', 'penista', 'agama', 'durjana', 'nyuruh', 'org', 'lain', 'ngaji']","['nada', 'aseng', 'koplo', 'pembela', 'penista', 'agama', 'durjana', 'nyuruh', 'org', 'ngaji']","['nada', 'aseng', 'koplo', 'bela', 'nista', 'agama', 'durjana', 'nyuruh', 'org', 'ngaji']"
HS,"itulah kebodohan para penista agama sudah saatnya pilih pemimpin mengerjakan shalat waktu","['itulah', 'kebodohan', 'para', 'penista', 'agama', 'sudah', 'saatnya', 'pilih', 'pemimpin', 'mengerjakan', 'shalat', 'waktu']","['kebodohan', 'penista', 'agama', 'pilih', 'pemimpin', 'shalat']","['bodoh', 'nista', 'agama', 'pilih', 'pimpin', 'shalat']"
HS,"emang terdakwa penista agama salahnya dimana coba biasa bikin hoax metrotipu aman aja tuh dewan peres","['emang', 'terdakwa', 'penista', 'agama', 'salahnya', 'dimana', 'coba', 'biasa', 'bikin', 'hoax', 'metrotipu', 'aman', 'aja', 'tuh', 'dewan', 'peres']","['emang', 'terdakwa', 'penista', 'agama', 'salahnya', 'dimana', 'coba', 'bikin', 'hoax', 'metrotipu', 'aman', 'aja', 'tuh', 'dewan', 'peres']","['emang', 'dakwa', 'nista', 'agama', 'salah', 'mana', 'coba', 'bikin', 'hoax', 'metrotipu', 'aman', 'aja', 'tuh', 'dewan', 'peres']"
HS,"salah itu mereka menulis terdakwa penista agama coba klo ditulis baginda yang mulia pasti masalah cuih","['salah', 'itu', 'mereka', 'menulis', 'terdakwa', 'penista', 'agama', 'coba', 'klo', 'ditulis', 'baginda', 'yang', 'mulia', 'pasti', 'masalah', 'cuih']","['salah', 'menulis', 'terdakwa', 'penista', 'agama', 'coba', 'klo', 'ditulis', 'baginda', 'mulia', 'cuih']","['salah', 'tulis', 'dakwa', 'nista', 'agama', 'coba', 'klo', 'tulis', 'baginda', 'mulia', 'cuih']"
HS,"faktanya cina parasit tuh ngotot belain penista agama","['faktanya', 'cina', 'parasit', 'tuh', 'ngotot', 'belain', 'penista', 'agama']","['faktanya', 'cina', 'parasit', 'tuh', 'ngotot', 'belain', 'penista', 'agama']","['fakta', 'cina', 'parasit', 'tuh', 'ngotot', 'bain', 'nista', 'agama']"
HS,"jokowi ratu adil apaan dia ada keturunan darah biruadanya darah kotor cina babi","['jokowi', 'ratu', 'adil', 'apaan', 'dia', 'ada', 'keturunan', 'darah', 'biruadanya', 'darah', 'kotor', 'cina', 'babi']","['jokowi', 'ratu', 'adil', 'keturunan', 'darah', 'biruadanya', 'darah', 'kotor', 'cina', 'babi']","['jokowi', 'ratu', 'adil', 'turun', 'darah', 'biruadanya', 'darah', 'kotor', 'cina', 'babi']"
HS,"keren nih apps kawal tps yuk gabung buat pastikan cagub terdakwa penista agama lebih cepat diantar kehabitatnya","['keren', 'nih', 'apps', 'kawal', 'tps', 'yuk', 'gabung', 'buat', 'pastikan', 'cagub', 'terdakwa', 'penista', 'agama', 'lebih', 'cepat', 'diantar', 'kehabitatnya']","['keren', 'nih', 'apps', 'kawal', 'tps', 'yuk', 'gabung', 'pastikan', 'cagub', 'terdakwa', 'penista', 'agama', 'cepat', 'diantar', 'kehabitatnya']","['keren', 'nih', 'apps', 'kawal', 'tps', 'yuk', 'gabung', 'pasti', 'cagub', 'dakwa', 'nista', 'agama', 'cepat', 'antar', 'habitat']"
HS,"kalau gak tau apa apa jangan berkoar sembarangan dong keliatan banget kalau itu beneran bego","['kalau', 'gak', 'tau', 'apa', 'apa', 'jangan', 'berkoar', 'sembarangan', 'dong', 'keliatan', 'banget', 'kalau', 'itu', 'beneran', 'bego']","['gak', 'tau', 'berkoar', 'sembarangan', 'keliatan', 'banget', 'beneran', 'bego']","['gak', 'tau', 'koar', 'sembarang', 'liat', 'banget', 'beneran', 'bego']"
HS,"ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier akan habis","['ahmad', 'dhani', 'yang', 'terhormat', 'paling', 'babi', 'paling', 'anjing', 'aing', 'kontol', 'paling', 'lonte', 'tungu', 'saat', 'nya', 'karier', 'akan', 'habis']","['ahmad', 'dhani', 'terhormat', 'babi', 'anjing', 'aing', 'kontol', 'lonte', 'tungu', 'nya', 'karier', 'habis']","['ahmad', 'dhani', 'hormat', 'babi', 'anjing', 'aing', 'kontol', 'lonte', 'tungu', 'nya', 'karier', 'habis']"
HS,"kang fakta hari ini partai pendukung penista agama sangat dibenci rakyat termasuk rakyat jabar","['kang', 'fakta', 'hari', 'ini', 'partai', 'pendukung', 'penista', 'agama', 'sangat', 'dibenci', 'rakyat', 'termasuk', 'rakyat', 'jabar']","['kang', 'fakta', 'partai', 'pendukung', 'penista', 'agama', 'dibenci', 'rakyat', 'rakyat', 'jabar']","['kang', 'fakta', 'partai', 'dukung', 'nista', 'agama', 'benci', 'rakyat', 'rakyat', 'jabar']"
HS,"plis jangan sok kecantikan selalu pacarin artis yang lagi meletek jijik liatnya","['plis', 'jangan', 'sok', 'kecantikan', 'selalu', 'pacarin', 'artis', 'yang', 'lagi', 'meletek', 'jijik', 'liatnya']","['plis', 'sok', 'kecantikan', 'pacarin', 'artis', 'meletek', 'jijik', 'liatnya']","['plis', 'sok', 'cantik', 'pacarin', 'artis', 'letek', 'jijik', 'liat']"
HS,"paling mau muntah liat lagak nya jadi orang sok iye banget hoek","['paling', 'mau', 'muntah', 'liat', 'lagak', 'nya', 'jadi', 'orang', 'sok', 'iye', 'banget', 'hoek']","['muntah', 'liat', 'lagak', 'nya', 'orang', 'sok', 'iye', 'banget', 'hoek']","['muntah', 'liat', 'lagak', 'nya', 'orang', 'sok', 'iye', 'banget', 'hoek']"
HS,"perempuan kaya mending mati aja deh jelek aja gausa sok jadi make artist","['perempuan', 'kaya', 'mending', 'mati', 'aja', 'deh', 'jelek', 'aja', 'gausa', 'sok', 'jadi', 'make', 'artist']","['perempuan', 'kaya', 'mending', 'mati', 'aja', 'deh', 'jelek', 'aja', 'gausa', 'sok', 'make', 'artist']","['perempuan', 'kaya', 'mending', 'mati', 'aja', 'deh', 'jelek', 'aja', 'gausa', 'sok', 'make', 'artist']"
HS,"ahmad dhani itu borok sampah babi anjing saya adalah orang pertama sangat muak liat muka dhani dan saya berbangga","['ahmad', 'dhani', 'itu', 'borok', 'sampah', 'babi', 'anjing', 'saya', 'adalah', 'orang', 'pertama', 'sangat', 'muak', 'liat', 'muka', 'dhani', 'dan', 'saya', 'berbangga']","['ahmad', 'dhani', 'borok', 'sampah', 'babi', 'anjing', 'orang', 'muak', 'liat', 'muka', 'dhani', 'berbangga']","['ahmad', 'dhani', 'borok', 'sampah', 'babi', 'anjing', 'orang', 'muak', 'liat', 'muka', 'dhani', 'bangga']"
HS,"lah emang sdh jelas ahok terdakwa penista agama malu woy","['lah', 'emang', 'sdh', 'jelas', 'ahok', 'terdakwa', 'penista', 'agama', 'malu', 'woy']","['emang', 'sdh', 'ahok', 'terdakwa', 'penista', 'agama', 'malu', 'woy']","['emang', 'sdh', 'ahok', 'dakwa', 'nista', 'agama', 'malu', 'woy']"
HS,"keputusan erka hari ini harus kita hormati begitupun sebaliknya kami tidak akan memilih partai pendukung penista agama","['keputusan', 'erka', 'hari', 'ini', 'harus', 'kita', 'hormati', 'begitupun', 'sebaliknya', 'kami', 'tidak', 'akan', 'memilih', 'partai', 'pendukung', 'penista', 'agama']","['keputusan', 'erka', 'hormati', 'memilih', 'partai', 'pendukung', 'penista', 'agama']","['putus', 'erka', 'hormat', 'pilih', 'partai', 'dukung', 'nista', 'agama']"
HS,"lupakan biarkan karam kapal munafiknya kita bangun jabar kapal bersih delete partai pendukung penista agama dari hati","['lupakan', 'biarkan', 'karam', 'kapal', 'munafiknya', 'kita', 'bangun', 'jabar', 'kapal', 'bersih', 'delete', 'partai', 'pendukung', 'penista', 'agama', 'dari', 'hati']","['lupakan', 'biarkan', 'karam', 'kapal', 'munafiknya', 'bangun', 'jabar', 'kapal', 'bersih', 'delete', 'partai', 'pendukung', 'penista', 'agama', 'hati']","['lupa', 'biar', 'karam', 'kapal', 'munafik', 'bangun', 'jabar', 'kapal', 'bersih', 'delete', 'partai', 'dukung', 'nista', 'agama', 'hati']"
HS,"masalah dunia dan masalah nafsu kang kata kok bersayap kayak burung hantu","['masalah', 'dunia', 'dan', 'masalah', 'nafsu', 'kang', 'kata', 'kok', 'bersayap', 'kayak', 'burung', 'hantu']","['dunia', 'nafsu', 'kang', 'bersayap', 'kayak', 'burung', 'hantu']","['dunia', 'nafsu', 'kang', 'sayap', 'kayak', 'burung', 'hantu']"
HS,"penista agama menjadi santri kehormatan yang kasih ini ahok otaknya perlu direparasi demi pulkada nama santri baik kailan jual belikan","['penista', 'agama', 'menjadi', 'santri', 'kehormatan', 'yang', 'kasih', 'ini', 'ahok', 'otaknya', 'perlu', 'direparasi', 'demi', 'pulkada', 'nama', 'santri', 'baik', 'kailan', 'jual', 'belikan']","['penista', 'agama', 'santri', 'kehormatan', 'kasih', 'ahok', 'otaknya', 'direparasi', 'pulkada', 'nama', 'santri', 'kailan', 'jual', 'belikan']","['nista', 'agama', 'santri', 'hormat', 'kasih', 'ahok', 'otak', 'reparasi', 'pulkada', 'nama', 'santri', 'kail', 'jual', 'belikan']"
HS,"payah banget maju jabar pakai partai nasdem pendukung penista agama ente lagi butuh uang kang payah loe","['payah', 'banget', 'maju', 'jabar', 'pakai', 'partai', 'nasdem', 'pendukung', 'penista', 'agama', 'ente', 'lagi', 'butuh', 'uang', 'kang', 'payah', 'loe']","['payah', 'banget', 'maju', 'jabar', 'pakai', 'partai', 'nasdem', 'pendukung', 'penista', 'agama', 'ente', 'butuh', 'uang', 'kang', 'payah', 'loe']","['payah', 'banget', 'maju', 'jabar', 'pakai', 'partai', 'nasdem', 'dukung', 'nista', 'agama', 'ente', 'butuh', 'uang', 'kang', 'payah', 'loe']"
HS,"polisi jadi imam sholat ini adalah seorang penista agama bodoh berislam cuma ikutan copot kapolres jakbar","['polisi', 'jadi', 'imam', 'sholat', 'ini', 'adalah', 'seorang', 'penista', 'agama', 'bodoh', 'berislam', 'cuma', 'ikutan', 'copot', 'kapolres', 'jakbar']","['polisi', 'imam', 'sholat', 'penista', 'agama', 'bodoh', 'berislam', 'ikutan', 'copot', 'kapolres', 'jakbar']","['polisi', 'imam', 'sholat', 'nista', 'agama', 'bodoh', 'islam', 'ikut', 'copot', 'kapolres', 'jakbar']"
HS,"itulah kebodohan para penista agama sudah saatnya pilih pemimpin mengerjakan shalat waktu","['itulah', 'kebodohan', 'para', 'penista', 'agama', 'sudah', 'saatnya', 'pilih', 'pemimpin', 'mengerjakan', 'shalat', 'waktu']","['kebodohan', 'penista', 'agama', 'pilih', 'pemimpin', 'shalat']","['bodoh', 'nista', 'agama', 'pilih', 'pimpin', 'shalat']"
HS,"riarana gak habis pikir ntinggal nunggu adzab allah nih negeri pemimpinnya sdh dzalim","['riarana', 'gak', 'habis', 'pikir', 'ntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pemimpinnya', 'sdh', 'dzalim']","['riarana', 'gak', 'habis', 'pikir', 'ntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pemimpinnya', 'sdh', 'dzalim']","['riarana', 'gak', 'habis', 'pikir', 'ntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pimpin', 'sdh', 'dzalim']"
HS,"sini kami enggak mau kampung kami didatangi sama penista agama","['sini', 'kami', 'enggak', 'mau', 'kampung', 'kami', 'didatangi', 'sama', 'penista', 'agama']","['kampung', 'didatangi', 'penista', 'agama']","['kampung', 'datang', 'nista', 'agama']"
HS,"setuju saya klau ahok dapat gelar santri kehormatan tapi santri kehormatan babi","['setuju', 'saya', 'klau', 'ahok', 'dapat', 'gelar', 'santri', 'kehormatan', 'tapi', 'santri', 'kehormatan', 'babi']","['setuju', 'klau', 'ahok', 'gelar', 'santri', 'kehormatan', 'santri', 'kehormatan', 'babi']","['tuju', 'klau', 'ahok', 'gelar', 'santri', 'hormat', 'santri', 'hormat', 'babi']"
HS,"senang dong ada fans mati sampai lupa kalau dia bego banget","['senang', 'dong', 'ada', 'fans', 'mati', 'sampai', 'lupa', 'kalau', 'dia', 'bego', 'banget']","['senang', 'fans', 'mati', 'lupa', 'bego', 'banget']","['senang', 'fans', 'mati', 'lupa', 'bego', 'banget']"
HS,"tuh babi anjing mampus kalah jatuh miskin deh","['tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh']","['tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh']","['tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh']"
HS,"ahoak btp cina anjing kafir penista agama islam","['ahoak', 'btp', 'cina', 'anjing', 'kafir', 'penista', 'agama', 'islam']","['ahoak', 'btp', 'cina', 'anjing', 'kafir', 'penista', 'agama', 'islam']","['ahoak', 'btp', 'cina', 'anjing', 'kafir', 'nista', 'agama', 'islam']"
HS,"aku katakan anjing kpd ahmad dani boleh aku katakan babi kpd ahmad dhani boleh","['aku', 'katakan', 'anjing', 'kpd', 'ahmad', 'dani', 'boleh', 'aku', 'katakan', 'babi', 'kpd', 'ahmad', 'dhani', 'boleh']","['anjing', 'kpd', 'ahmad', 'dani', 'babi', 'kpd', 'ahmad', 'dhani']","['anjing', 'kpd', 'ahmad', 'dan', 'babi', 'kpd', 'ahmad', 'dhani']"
HS,"haha memaki untuk melawan mah harus drpd ditindas pemimpin munafik melindungi penista agama dll agama islam taubat rot","['haha', 'memaki', 'untuk', 'melawan', 'mah', 'harus', 'drpd', 'ditindas', 'pemimpin', 'munafik', 'melindungi', 'penista', 'agama', 'dll', 'agama', 'islam', 'taubat', 'rot']","['haha', 'memaki', 'melawan', 'mah', 'drpd', 'ditindas', 'pemimpin', 'munafik', 'melindungi', 'penista', 'agama', 'dll', 'agama', 'islam', 'taubat', 'rot']","['haha', 'maki', 'lawan', 'mah', 'drpd', 'tindas', 'pimpin', 'munafik', 'lindung', 'nista', 'agama', 'dll', 'agama', 'islam', 'taubat', 'rot']"
HS,"ecaedcc pikiran anak bani kampret beda jauh sma penista agama penfitnah penipu dan garong","['ecaedcc', 'pikiran', 'anak', 'bani', 'kampret', 'beda', 'jauh', 'sma', 'penista', 'agama', 'penfitnah', 'penipu', 'dan', 'garong']","['ecaedcc', 'pikiran', 'anak', 'bani', 'kampret', 'beda', 'sma', 'penista', 'agama', 'penfitnah', 'penipu', 'garong']","['ecaedcc', 'pikir', 'anak', 'bani', 'kampret', 'beda', 'sma', 'nista', 'agama', 'penfitnah', 'tipu', 'garong']"
HS,"itu cewe pake kerudung ngapain setiap kali konfrensi pers ada aja pencitraan islami kaliiii bwahaha","['itu', 'cewe', 'pake', 'kerudung', 'ngapain', 'setiap', 'kali', 'konfrensi', 'pers', 'ada', 'aja', 'pencitraan', 'islami', 'kaliiii', 'bwahaha']","['cewe', 'pake', 'kerudung', 'ngapain', 'kali', 'konfrensi', 'pers', 'aja', 'pencitraan', 'islami', 'kaliiii', 'bwahaha']","['cewe', 'pake', 'kerudung', 'ngapain', 'kali', 'konfrensi', 'pers', 'aja', 'citra', 'islami', 'kaliiii', 'bwahaha']"
HS,"spt ahok dulu nasdem disusul nya mendukung paslon penista agama dan tukang caci maki tai tai","['spt', 'ahok', 'dulu', 'nasdem', 'disusul', 'nya', 'mendukung', 'paslon', 'penista', 'agama', 'dan', 'tukang', 'caci', 'maki', 'tai', 'tai']","['spt', 'ahok', 'nasdem', 'disusul', 'nya', 'mendukung', 'paslon', 'penista', 'agama', 'tukang', 'caci', 'maki', 'tai', 'tai']","['spt', 'ahok', 'nasdem', 'susul', 'nya', 'dukung', 'paslon', 'nista', 'agama', 'tukang', 'caci', 'maki', 'tai', 'tai']"
HS,"qodr btp cabean bisa nya hanya bbm facrbook masalah politik mana tau doi tau nya berita sampah pencitraan","['qodr', 'btp', 'cabean', 'bisa', 'nya', 'hanya', 'bbm', 'facrbook', 'masalah', 'politik', 'mana', 'tau', 'doi', 'tau', 'nya', 'berita', 'sampah', 'pencitraan']","['qodr', 'btp', 'cabean', 'nya', 'bbm', 'facrbook', 'politik', 'tau', 'doi', 'tau', 'nya', 'berita', 'sampah', 'pencitraan']","['qodr', 'btp', 'cabe', 'nya', 'bbm', 'facrbook', 'politik', 'tau', 'doi', 'tau', 'nya', 'berita', 'sampah', 'citra']"
